Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,150",Taste of Spring,"$247,237",-,-,"$247,237",100%
"1,151",Keep Surfing,"$246,972",-,-,"$246,972",100%
"1,152",My Dog Tulip,"$246,574","$246,574",100%,-,-
"1,153",Oki's Movie,"$245,903",-,-,"$245,903",100%
"1,154","Tuesday, After Christmas","$245,833","$27,813",11.3%,"$218,020",88.7%
"1,155",BKO: Bangkok Knockout,"$244,992",-,-,"$244,992",100%
"1,156",Cheila: Una casa pa' Maíta,"$244,505",-,-,"$244,505",100%
"1,157",Kinshasa Symphony,"$243,774",-,-,"$243,774",100%
"1,158",Black and White,"$242,743",-,-,"$242,743",100%
"1,159",Paco,"$241,320",-,-,"$241,320",100%
"1,160",Brotherhood,"$240,887","$8,979",3.7%,"$231,908",96.3%
"1,161",The Border,"$240,761",-,-,"$240,761",100%
"1,162",Little Rose,"$239,380",-,-,"$239,380",100%
"1,163",The Exorcist Extended Director's Cut,"$235,134","$235,134",100%,-,-
"1,164",The Disciple,"$233,528",-,-,"$233,528",100%
"1,165",Seotaiji Band Live Tour,"$233,223",-,-,"$233,223",100%
"1,166",Milenge Milenge,"$229,104",-,-,"$229,104",100%
"1,167",Nora's Will,"$225,525",-,-,"$225,525",100%
"1,168",My Own Love Song,"$225,246",-,-,"$225,246",100%
"1,169",The Black Waters of Echo's Pond,"$224,409","$224,409",100%,-,-
"1,170",The Flowers of Kirkuk,"$224,084",-,-,"$224,084",100%
"1,171",Film socialisme,"$222,079","$42,925",19.3%,"$179,154",80.7%
"1,172",The Life of Fish,"$221,975",-,-,"$221,975",100%
"1,173",The Devil's Tomb,"$220,925",-,-,"$220,925",100%
"1,174",8E88 Fan Lanla,"$220,859",-,-,"$220,859",100%
"1,175",Chance Pe Dance,"$220,619","$168,643",76.4%,"$51,976",23.6%
"1,176",The Fourth Revolution: Energy,"$219,694",-,-,"$219,694",100%
"1,177",Jane's Journey,"$217,615","$27,253",12.5%,"$190,362",87.5%
"1,178",Eccentricities of a Blonde-Haired Girl,"$217,014",-,-,"$217,014",100%
"1,179",A Blood Pledge: Broken Promise 2010 Re-release,"$216,917",-,-,"$216,917",100%
"1,180",Harbi define,"$216,324",-,-,"$216,324",100%
"1,181",Noy,"$214,391",-,-,"$214,391",100%
"1,182",Fenomen,"$214,209",-,-,"$214,209",100%
"1,183",Redline,"$214,180",-,-,"$214,180",100%
"1,184",Brødrene Dal og Vikingsverdets Forbannelse,"$213,460",-,-,"$213,460",100%
"1,185",Dynasty,"$213,449",-,-,"$213,449",100%
"1,186",SubHysteria,"$213,015",-,-,"$213,015",100%
"1,187",Sto xespasma tou feggariou,"$211,696",-,-,"$211,696",100%
"1,188",Goa,"$211,332",-,-,"$211,332",100%
"1,189",Ngok toi,"$211,004",-,-,"$211,004",100%
"1,190",Sabaidee 2,"$210,937",-,-,"$210,937",100%
"1,191",La soga,"$210,625","$210,625",100%,-,-
"1,192",House,"$209,765","$209,765",100%,-,-
"1,193",Kill Me Please,"$208,821",-,-,"$208,821",100%
"1,194",Zwerbowana milosc,"$207,569",-,-,"$207,569",100%
"1,195",Sweetgrass,"$207,473","$207,473",100%,-,-
"1,196",Eleanor's Secret 2010 Re-release,"$206,885",-,-,"$206,885",100%
"1,197",Birds of Paradise,"$204,538",-,-,"$204,538",100%
"1,198",Shameless,"$203,603",-,-,"$203,603",100%
"1,199",The Door 2010 Re-release,"$202,834",-,-,"$202,834",100%
"1,200",Puss,"$200,462",-,-,"$200,462",100%
"1,201",Legendary,"$200,393","$200,393",100%,-,-
"1,202",En Mutlu Oldugum Yer,"$200,316",-,-,"$200,316",100%
"1,203",Ijé: The Journey,"$199,954",-,-,"$199,954",100%
"1,204",Muzh moey vdovy,"$199,218",-,-,"$199,218",100%
"1,205",Schastlivyy konets,"$197,835",-,-,"$197,835",100%
"1,206",Stoute Boudjies,"$196,662",-,-,"$196,662",100%
"1,207",La Esmeralda 1879,"$194,513",-,-,"$194,513",100%
"1,208",The Woman with a Broken Nose,"$194,282",-,-,"$194,282",100%
"1,209",Ninja,"$194,243",-,-,"$194,243",100%
"1,210",A Screaming Man,"$193,981","$9,862",5.1%,"$184,119",94.9%
"1,211",Trader Games,"$193,897",-,-,"$193,897",100%
"1,212",Client 9,"$192,870","$189,416",98.2%,"$3,454",1.8%
"1,213",Invictus 2010 Re-release,"$192,821",-,-,"$192,821",100%
"1,214",Little Gobie,"$192,460",-,-,"$192,460",100%
"1,215",The Romantics,"$191,019","$106,524",55.8%,"$84,495",44.2%
"1,216",Le ultime 56 ore,"$190,483",-,-,"$190,483",100%
"1,217",The Hero Show,"$190,471",-,-,"$190,471",100%
"1,218",Mamma Gógó,"$190,422",-,-,"$190,422",100%
"1,219",Captifs,"$190,312",-,-,"$190,312",100%
"1,220",First Snow 2010 Re-release,"$189,218",-,-,"$189,218",100%
"1,221",Nick Saban: Gamechanger,"$189,000","$189,000",100%,-,-
"1,222",Yona Yona Penguin,"$188,660",-,-,"$188,660",100%
"1,223",Sin Sisters 2,"$188,451",-,-,"$188,451",100%
"1,224",Leap Year,"$188,242","$12,979",6.9%,"$175,263",93.1%
"1,225",E.S.O. Entitat sobrenatural oculta,"$188,066",-,-,"$188,066",100%
"1,226",La vie sauvage des animaux domestiques,"$187,840",-,-,"$187,840",100%
"1,227",Happily Ever After,"$187,089",-,-,"$187,089",100%
"1,228",The Invisible Eye,"$186,057",-,-,"$186,057",100%
"1,229",Salt of This Sea 2010 Re-release,"$186,045","$11,662",6.3%,"$174,383",93.7%
"1,230",It Begins with the End,"$184,363",-,-,"$184,363",100%
"1,231",Susanna van Biljon,"$184,270",-,-,"$184,270",100%
"1,232",New Age Vampire Warriors,"$184,206",-,-,"$184,206",100%
"1,233",The Stoker,"$183,640",-,-,"$183,640",100%
"1,234",Virtual Recall,"$182,788",-,-,"$182,788",100%
"1,235",Deli dumrul kurtlar kuslar aleminde,"$182,249",-,-,"$182,249",100%
"1,236",Dead Snow 2010 Re-release,"$182,135",-,-,"$182,135",100%
"1,237",Winnebago Man,"$181,039","$181,039",100%,-,-
"1,238",Pocholo y su Marida - amor a lo gorrión,"$179,924",-,-,"$179,924",100%
"1,239",The Mouth of the Wolf,"$179,376",-,-,"$179,376",100%
"1,240",What War May Bring,"$179,352",-,-,"$179,352",100%
"1,241",Nostalgia for the Light,"$177,634","$163,962",92.3%,"$13,672",7.7%
"1,242",Casino Jack and the United States of Money,"$176,865","$176,865",100%,-,-
"1,243",Sorry Saranghaeyo,"$176,810",-,-,"$176,810",100%
"1,244",Anchor Baby,"$176,784","$15,790",8.9%,"$160,994",91.1%
"1,245",Die verrückte Welt der Ute Bock,"$176,089",-,-,"$176,089",100%
"1,246",Diary of the Dead 2010 Re-release,"$176,083",-,-,"$176,083",100%
"1,247",Ev,"$176,054",-,-,"$176,054",100%
"1,248",The Hole 2010 Re-release,"$175,490",-,-,"$175,490",100%
"1,249",Frogs and Toads 2010 Re-release,"$174,257",-,-,"$174,257",100%
"1,250",Bang Ern Rakmaisinsud,"$172,543",-,-,"$172,543",100%
"1,251",Mumu,"$171,939",-,-,"$171,939",100%
"1,252",Faith,"$171,231",-,-,"$171,231",100%
"1,253",La bella società,"$170,072",-,-,"$170,072",100%
"1,254",Legenda o Lietajúcom Cypriánovi,"$169,797",-,-,"$169,797",100%
"1,255",Büsra,"$169,693",-,-,"$169,693",100%
"1,256",Brown Sugar 2,"$169,031",-,-,"$169,031",100%
"1,257",Perrier's Bounty,"$167,938",$828,0.5%,"$167,110",99.5%
"1,258",Hurvínek na scénì,"$167,738",-,-,"$167,738",100%
"1,259",Strangers in the City,"$167,531",-,-,"$167,531",100%
"1,260",Genius Within: The Inner Life of Glenn Gould,"$167,508","$167,508",100%,-,-
"1,261",Rina,"$167,405",-,-,"$167,405",100%
"1,262",Fair Love,"$167,350",-,-,"$167,350",100%
"1,263",Marcello Marcello 2010 Re-release,"$167,287",-,-,"$167,287",100%
"1,264",Bang Jia Bing Ji Ling,"$166,894",-,-,"$166,894",100%
"1,265",Che: A New Man,"$166,884",-,-,"$166,884",100%
"1,266",Fool for Love,"$165,987","$165,987",100%,-,-
"1,267",The Dealer,"$165,157",-,-,"$165,157",100%
"1,268",Ways to Live Forever,"$164,720",-,-,"$164,720",100%
"1,269",Charade 2010 Re-release,"$164,715",-,-,"$164,715",100%
"1,270",The Ugly Duckling,"$162,484",-,-,"$162,484",100%
"1,271",The Calling,"$161,842",-,-,"$161,842",100%
"1,272",Spring Fever,"$161,110","$10,824",6.7%,"$150,286",93.3%
"1,273",Captain Alatriste: The Spanish Musketeer 2010 Re-release,"$160,653",-,-,"$160,653",100%
"1,274",The Eclipse,"$159,852","$133,411",83.5%,"$26,441",16.5%
"1,275",Shiver 2010 Re-release,"$158,949",-,-,"$158,949",100%
"1,276",Chicas,"$158,653",-,-,"$158,653",100%
"1,277",I Am Grandmother,"$158,650",-,-,"$158,650",100%
"1,278",Nene Hatun,"$158,168",-,-,"$158,168",100%
"1,279",Boogeyman 3,"$156,941",-,-,"$156,941",100%
"1,280",Lies & Illusions,"$156,510",-,-,"$156,510",100%
"1,281",Hatchet II,"$156,190","$52,604",33.7%,"$103,586",66.3%
"1,282",Dulha Mil Gaya,"$155,058",-,-,"$155,058",100%
"1,283",The Human Contract,"$154,527",-,-,"$154,527",100%
"1,284",Chut sui fu yung,"$153,880",-,-,"$153,880",100%
"1,285","How Much Does Your Building Weigh, Mr Foster?","$153,869",-,-,"$153,869",100%
"1,286",Haunted Holiday,"$152,999",-,-,"$152,999",100%
"1,287",Bad Family,"$152,357",-,-,"$152,357",100%
"1,288",Red Riding: The Year of Our Lord 1974,"$151,644","$151,644",100%,-,-
"1,289",The Cremaster Cycle 2010 Re-release,"$151,239","$151,239",100%,-,-
"1,290",Taita Boves,"$150,247",-,-,"$150,247",100%
"1,291",Son of Babylon,"$150,100",-,-,"$150,100",100%
"1,292",Only the Brave,"$150,000","$150,000",100%,-,-
"1,293","Zaytsev, zhgi! Istoriya shoumena","$149,255",-,-,"$149,255",100%
"1,294",Hong Kong Confidential,"$149,118",-,-,"$149,118",100%
"1,295",Love Cuts,"$148,428",-,-,"$148,428",100%
"1,296",Harry Potter and the Deathly Hallows: Part 1 2018 Re-release,"$148,263","$148,263",100%,-,-
"1,297",The Needle Remix,"$148,190",-,-,"$148,190",100%
"1,298",The Strange Case of Angelica,"$147,173","$50,135",34.1%,"$97,038",65.9%
"1,299",Aisha,"$146,161",-,-,"$146,161",100%
"1,300",Puzzle,"$145,279",-,-,"$145,279",100%
"1,301",Majority,"$144,698",-,-,"$144,698",100%
"1,302",Carmen,"$143,543",-,-,"$143,543",100%
"1,303",The Insatiable Moon,"$143,475",-,-,"$143,475",100%
"1,304",Knerten 2010 Re-release,"$143,432",-,-,"$143,432",100%
"1,305",Survival of the Dead,"$143,191","$101,740",71.1%,"$41,451",28.9%
"1,306",Hunter's Bride,"$142,936",-,-,"$142,936",100%
"1,307",So Hard to Forget,"$142,894",-,-,"$142,894",100%
"1,308",The Chameleon,"$141,816",-,-,"$141,816",100%
"1,309",Son Istasyon,"$140,404",-,-,"$140,404",100%
"1,310",Au revoir Taipei,"$140,155",-,-,"$140,155",100%
"1,311",The Weathered Underground,"$140,091","$140,091",100%,-,-
"1,312",Two Eyes Staring,"$138,381",-,-,"$138,381",100%
"1,313",Love Ranch,"$137,885","$137,885",100%,-,-
"1,314",Thomas & Friends: Hero of the Rails,"$137,630",-,-,"$137,630",100%
"1,315",The Metropolitan Opera HD Live: Offenbach: Les contes d'Hoffmann,"$137,213",-,-,"$137,213",100%
"1,316",El mural,"$137,066",-,-,"$137,066",100%
"1,317",The Lord's Ride,"$136,786",-,-,"$136,786",100%
"1,318",Legenda ostrova Dvid,"$136,405",-,-,"$136,405",100%
"1,319",Mujer alabastrina,"$135,251",-,-,"$135,251",100%
"1,320",Stars to Wish Upon,"$134,802",-,-,"$134,802",100%
"1,321",Attenberg,"$134,503","$24,036",17.9%,"$110,467",82.1%
"1,322","Winds of Sand, Women of Rock","$134,186",-,-,"$134,186",100%
"1,323",Pure Country 2: The Gift,"$133,771","$133,771",100%,-,-
"1,324",Plans for Tomorrow,"$133,543",-,-,"$133,543",100%
"1,325",Kukuriku Kadin Kralligi,"$133,315",-,-,"$133,315",100%
"1,326",The Weather Station,"$132,405",-,-,"$132,405",100%
"1,327",The Silence,"$132,204",-,-,"$132,204",100%
"1,328",Ada: Zombilerin Dügünü,"$131,966",-,-,"$131,966",100%
"1,329",Miss Conception 2010 Re-release,"$131,666",-,-,"$131,666",100%
"1,330",Trigun: Badlands Rumble,"$131,431",-,-,"$131,431",100%
"1,331",Segurança Nacional,"$131,300",-,-,"$131,300",100%
"1,332",October,"$130,335","$32,127",24.6%,"$98,208",75.4%
"1,333",The Boat Race,"$129,466",-,-,"$129,466",100%
"1,334",The Return 2010 Re-release,"$129,063",-,-,"$129,063",100%
"1,335",I'm Not There 2010 Re-release,"$128,426",-,-,"$128,426",100%
"1,336",Stonewall Uprising,"$128,203","$128,203",100%,-,-
"1,337",Febiofest 2010,"$128,026",-,-,"$128,026",100%
"1,338",Memleket meselesi,"$128,009",-,-,"$128,009",100%
"1,339",Living on Love Alone,"$127,722",-,-,"$127,722",100%
"1,340",Theeradha Vilaiyattu Pillai,"$127,667",-,-,"$127,667",100%
"1,341",Petty Letters and Love Crimes,"$127,563",-,-,"$127,563",100%
"1,342",Benda Bilili!,"$127,362","$13,420",10.5%,"$113,942",89.5%
"1,343",The Mosquito Net,"$126,716",-,-,"$126,716",100%
"1,344",The Intruder,"$126,315",-,-,"$126,315",100%
"1,345",I Now Pronounce You Black and White,"$126,218",-,-,"$126,218",100%
"1,346",The Arbor,"$126,182","$21,620",17.1%,"$104,562",82.9%
"1,347",Day and Night,"$125,917",-,-,"$125,917",100%
"1,348",Ran 2010 Re-release,"$124,673","$124,673",100%,-,-
"1,349",The Crossing,"$122,784",-,-,"$122,784",100%
"1,350",Ho Ho Ho 2009 Re-release,"$122,644",-,-,"$122,644",100%
"1,351",Majesty,"$119,864",-,-,"$119,864",100%
"1,352",Valley of the Heart's Delight,"$119,290","$119,290",100%,-,-
"1,353",Celine: Through the Eyes of the World,"$119,274",-,-,"$119,274",100%
"1,354",Poker,"$118,330",-,-,"$118,330",100%
"1,355",See What I'm Saying: The Deaf Entertainers Documentary,"$118,206","$118,206",100%,-,-
"1,356",Udo Proksch: Out of Control,"$118,074",-,-,"$118,074",100%
"1,357",Freakonomics,"$117,678","$101,270",86.1%,"$16,408",13.9%
"1,358",Takien: The Haunted Tree,"$117,338",-,-,"$117,338",100%
"1,359",Rodinka,"$116,996",-,-,"$116,996",100%
"1,360",Everything Will Be Fine,"$116,875",-,-,"$116,875",100%
"1,361",Touching Home,"$116,353","$116,353",100%,-,-
"1,362",Happy End 2010 Re-release,"$115,321",-,-,"$115,321",100%
"1,363",For 80 Days,"$115,251",-,-,"$115,251",100%
"1,364",Jitters,"$114,203",-,-,"$114,203",100%
"1,365",Taiwan,"$112,254",-,-,"$112,254",100%
"1,366",Marwencol,"$112,036","$112,036",100%,-,-
"1,367",Saint John of Las Vegas,"$111,731","$102,645",91.9%,"$9,086",8.1%
"1,368",Runaway from Home,"$111,076",-,-,"$111,076",100%
"1,369",Predicament,"$111,003",-,-,"$111,003",100%
"1,370",Jozi,"$110,666",-,-,"$110,666",100%
"1,371",Kubilay,"$110,543",-,-,"$110,543",100%
"1,372",Soup Opera,"$110,362",-,-,"$110,362",100%
"1,373",Kutty,"$110,342",-,-,"$110,342",100%
"1,374",Best Worst Movie,"$109,895","$109,895",100%,-,-
"1,375",Blood Done Sign My Name,"$109,383","$109,383",100%,-,-
"1,376",Solutions locales pour un désordre global,"$107,831",-,-,"$107,831",100%
"1,377",A Distant Neighbourhood,"$107,764",-,-,"$107,764",100%
"1,378",Bloody Reunion 2010 Re-release,"$107,736",-,-,"$107,736",100%
"1,379",Tormented 2010 Re-release,"$107,673",-,-,"$107,673",100%
"1,380",Seed 2010 Re-release,"$106,652",-,-,"$106,652",100%
"1,381",Myths and Legends: The New Alliance,"$106,569",-,-,"$106,569",100%
"1,382",Double Identity,"$106,149",-,-,"$106,149",100%
"1,383",Revenge: A Love Story,"$105,638",-,-,"$105,638",100%
"1,384",Band Baaja Baaraat,"$104,532","$43,820",41.9%,"$60,712",58.1%
"1,385",Na oshchup,"$103,849",-,-,"$103,849",100%
"1,386",Luna caliente,"$103,679",-,-,"$103,679",100%
"1,387",Edge of the Empire,"$103,432",-,-,"$103,432",100%
"1,388",Takiye: Allah yolunda,"$103,104",-,-,"$103,104",100%
"1,389",Perkins' 14,"$103,054",-,-,"$103,054",100%
"1,390",La despedida,"$102,717",-,-,"$102,717",100%
"1,391",Once Upon a Time in Mumbaai,"$102,382",-,-,"$102,382",100%
"1,392",Toiretto,"$102,273",-,-,"$102,273",100%
"1,393",Undercurrent,"$101,961",-,-,"$101,961",100%
"1,394",Search for Paradise,"$101,879",-,-,"$101,879",100%
"1,395",8th Wonderland,"$101,333",-,-,"$101,333",100%
"1,396",Before Your Eyes,"$101,327",-,-,"$101,327",100%
"1,397",Feed the Fish,"$101,170","$101,170",100%,-,-
"1,398",The Good Guy,"$100,688","$100,688",100%,-,-
"1,399",The Godfather: Part II 2010 Re-release,"$100,594",-,-,"$100,594",100%
"1,400",Punane elavhõbe,"$100,354",-,-,"$100,354",100%
"1,401",8: The Mormon Proposition,"$100,280","$100,280",100%,-,-
"1,402",Bhutto,"$100,202","$100,202",100%,-,-
"1,403",White Lion,"$99,635",-,-,"$99,635",100%
"1,404",Dancing Dreams,"$99,533",-,-,"$99,533",100%
"1,405",The Skeptic 2010 Re-release,"$99,457",-,-,"$99,457",100%
"1,406",Kings of the Evening,"$99,270","$99,270",100%,-,-
"1,407",Hooperz,"$98,547",-,-,"$98,547",100%
"1,408",Taipei Exchanges,"$98,451",-,-,"$98,451",100%
"1,409",Szinglik éjszakája,"$97,582",-,-,"$97,582",100%
"1,410",Kisses 2010 Re-release,"$96,933","$81,680",84.3%,"$15,253",15.7%
"1,411",Dark Floors 2010 Re-release,"$96,808",-,-,"$96,808",100%
"1,412",Gauragangur,"$96,756",-,-,"$96,756",100%
"1,413",Max Schmeling,"$96,456",-,-,"$96,456",100%
"1,414",Dear Prudence,"$96,391",-,-,"$96,391",100%
"1,415",The Maiden Heist 2010 Re-release,"$96,008",-,-,"$96,008",100%
"1,416",One Way Ticket,"$94,447",-,-,"$94,447",100%
"1,417",Bathory: Countess of Blood 2010 Re-release,"$93,817",-,-,"$93,817",100%
"1,418",The One World Festival,"$93,236",-,-,"$93,236",100%
"1,419",Amphetamine,"$93,077",-,-,"$93,077",100%
"1,420",Before the World Ends,"$92,934",-,-,"$92,934",100%
"1,421",Apocalypse Now Redux 2010 Re-release,"$91,923",-,-,"$91,923",100%
"1,422",Mother Teresa of Cats,"$91,575",-,-,"$91,575",100%
"1,423",Rolling Home with a Bull,"$90,171",-,-,"$90,171",100%
"1,424",The Forgotten Ones,"$89,884",-,-,"$89,884",100%
"1,425",Oy Vey! My Son Is Gay!!,"$89,507","$89,507",100%,-,-
"1,426",Gimme Some Respect,"$89,099",-,-,"$89,099",100%
"1,427",Crazy on the Outside,"$88,335","$88,335",100%,-,-
"1,428",Not Forgotten 2010 Re-release,"$88,311",-,-,"$88,311",100%
"1,429",Beloved Clara 2010 Re-release,"$88,273",-,-,"$88,273",100%
"1,430",Sonhos Roubados,"$88,222",-,-,"$88,222",100%
"1,431",Love Like Poison,"$88,154",-,-,"$88,154",100%
"1,432",La Bohème 2010 Re-release,"$87,990",-,-,"$87,990",100%
"1,433",The Cartel,"$87,763","$87,763",100%,-,-
"1,434",Ne skazhu,"$87,633",-,-,"$87,633",100%
"1,435",Return of Sergeant Lapins,"$87,232",-,-,"$87,232",100%
"1,436",Pauline & François,"$87,081",-,-,"$87,081",100%
"1,437",My Good Enemy,"$84,966",-,-,"$84,966",100%
"1,438",Waking Sleeping Beauty,"$84,918","$80,741",95.1%,"$4,177",4.9%
"1,439",Alone 2010 Re-release,"$84,821",-,-,"$84,821",100%
"1,440",Forgiveness,"$84,723",-,-,"$84,723",100%
"1,441",Gypsy Spirit: Harri Stojka - Eine Reise,"$84,370",-,-,"$84,370",100%
"1,442",Psalm 21,"$84,299",-,-,"$84,299",100%
"1,443",Pure,"$84,013",-,-,"$84,013",100%
"1,444",Paramparça,"$83,786",-,-,"$83,786",100%
"1,445",Little King Macius 2010 Re-release,"$83,671",-,-,"$83,671",100%
"1,446",The Haunted House Project,"$83,322",-,-,"$83,322",100%
"1,447","Guru: Bhagwan, His Secretary & His Bodyguard","$82,718",-,-,"$82,718",100%
"1,448",Siempre hay tiempo,"$82,447",-,-,"$82,447",100%
"1,449",Shine a Light,"$82,312",-,-,"$82,312",100%
"1,450",Nativity! 2010 Re-release,"$82,081",-,-,"$82,081",100%
"1,451",Wind with the Gone,"$82,012",-,-,"$82,012",100%
"1,452",The Big Four,"$81,690",-,-,"$81,690",100%
"1,453",We Are What We Are,"$81,214",-,-,"$81,214",100%
"1,454",Cuentos de la selva,"$81,041",-,-,"$81,041",100%
"1,455",Huan hun 2010 Re-release,"$80,711",-,-,"$80,711",100%
"1,456",Enemies of the People,"$80,654","$73,171",90.7%,"$7,483",9.3%
"1,457",Dong feng po,"$80,236",-,-,"$80,236",100%
"1,458",Inhale,"$80,112","$4,115",5.1%,"$75,997",94.9%
"1,459",A Happy Man,"$79,921",-,-,"$79,921",100%
"1,460",Juegos inocentes,"$79,723",-,-,"$79,723",100%
"1,461",El Estudiante 2010 Re-release,"$79,562",-,-,"$79,562",100%
"1,462",Joanna,"$79,540",-,-,"$79,540",100%
"1,463",The Descent 2010 Re-release,"$78,974",-,-,"$78,974",100%
"1,464",Kosmos,"$78,880",-,-,"$78,880",100%
"1,465",Joseph et la fille,"$78,108",-,-,"$78,108",100%
"1,466",Summer Coda,"$77,769",-,-,"$77,769",100%
"1,467",Breaking Upwards,"$77,389","$77,389",100%,-,-
"1,468",2008 Royal Philharmonic Symphony,"$77,177",-,-,"$77,177",100%
"1,469","My Son, My Son, What Have Ye Done","$76,739",-,-,"$76,739",100%
"1,470",Be with Me,"$76,222",-,-,"$76,222",100%
"1,471",Night Catches Us,"$76,185","$76,185",100%,-,-
"1,472",Heaven on Earth 2010 Re-release,"$75,119",-,-,"$75,119",100%
"1,473",Odnoklassniki,"$74,799",-,-,"$74,799",100%
"1,474",The Two Horses of Genghis Khan,"$74,716",-,-,"$74,716",100%
"1,475",Hadewijch,"$74,586","$5,006",6.7%,"$69,580",93.3%
"1,476",Woman Without Piano,"$74,392",-,-,"$74,392",100%
"1,477",El rati horror show,"$74,350",-,-,"$74,350",100%
"1,478",HDSP: Hunting Down Small Predators,"$74,059",-,-,"$74,059",100%
"1,479",Prodigal Sons,"$73,544","$73,544",100%,-,-
"1,480","Come, Closer","$73,187",-,-,"$73,187",100%
"1,481",Daddy Cool 2010 Re-release,"$72,863",-,-,"$72,863",100%
"1,482",Let It Be,"$72,776",-,-,"$72,776",100%
"1,483",Icarus,"$72,643",-,-,"$72,643",100%
"1,484",The Woman with the 5 Elephants,"$71,913",-,-,"$71,913",100%
"1,485",Free Rainer 2010 Re-release,"$71,295",-,-,"$71,295",100%
"1,486",The Sicilian Girl 2010 Re-release,"$71,239","$71,239",100%,-,-
"1,487",Walking Too Fast,"$71,105",-,-,"$71,105",100%
"1,488",Rosencrantz and Guildenstern Are Undead,"$71,007","$71,007",100%,-,-
"1,489",Butterfly zone - Il senso della farfalla,"$70,836",-,-,"$70,836",100%
"1,490",Ladies and Gentlemen: The Rolling Stones,"$70,287",-,-,"$70,287",100%
"1,491",Over Your Cities Grass Will Grow,"$70,256","$51,301",73%,"$18,955",27%
"1,492",Tutta la vita davanti 2010 Re-release,"$69,918",-,-,"$69,918",100%
"1,493","She, a Chinese","$69,595",-,-,"$69,595",100%
"1,494",Assassination of a High School President,"$69,564",-,-,"$69,564",100%
"1,495",Lego: The Adventures of Clutch Powers,"$69,229",-,-,"$69,229",100%
"1,496",Madrasapattinam,"$69,160",-,-,"$69,160",100%
"1,497",Wonderful and Loved by All 2010 Re-release,"$68,879",-,-,"$68,879",100%
"1,498",Strange Powers: Stephin Merritt and the Magnetic Fields,"$68,719","$68,719",100%,-,-
"1,499",Station of the Forgotten,"$68,570",-,-,"$68,570",100%
"1,500",Art of the Devil 3 2010 Re-release,"$68,491",-,-,"$68,491",100%
"1,501",Budrus,"$68,353","$68,353",100%,-,-
"1,502",The Metropolitan Opera HD Live: Wagner: Das Rheingold,"$68,349",-,-,"$68,349",100%
"1,503",2012: Time for Change,"$68,339","$68,339",100%,-,-
"1,504",Le Amiche,"$68,167","$68,167",100%,-,-
"1,505",Mommy Is at the Hairdresser's,"$68,130",-,-,"$68,130",100%
"1,506",The Japanese Wife,"$67,923",-,-,"$67,923",100%
"1,507",The Be All and End All,"$67,698",-,-,"$67,698",100%
"1,508",Coco 2010 Re-release,"$67,420",-,-,"$67,420",100%
"1,509",The Sun Behind the Clouds: Tibet's Struggle for Freedom,"$67,095","$67,095",100%,-,-
"1,510",The Autobiography of Nicolae Ceausescu,"$67,093","$34,023",50.7%,"$33,070",49.3%
"1,511",Emir,"$67,048",-,-,"$67,048",100%
"1,512",OceanWorld 3D 2010 Re-release,"$66,843",-,-,"$66,843",100%
"1,513",Dancing Across Borders,"$66,166","$66,166",100%,-,-
"1,514",Racing Dreams,"$65,082","$65,082",100%,-,-
"1,515",Facing the Giants 2010 Re-release,"$64,828",-,-,"$64,828",100%
"1,516",The Blonde with Bare Breasts,"$64,561",-,-,"$64,561",100%
"1,517",Badmaa$h Company,"$64,398",-,-,"$64,398",100%
"1,518",No Distance Left to Run,"$64,273",-,-,"$64,273",100%
"1,519",Circuit,"$63,741",-,-,"$63,741",100%
"1,520",Lost Songs of Anatolia,"$63,592",-,-,"$63,592",100%
"1,521",Four Lovers,"$63,513",-,-,"$63,513",100%
"1,522",The Cameramurderer,"$63,256",-,-,"$63,256",100%
"1,523",The Golden Mean,"$62,811",-,-,"$62,811",100%
"1,524",Cool It,"$62,713","$62,713",100%,-,-
"1,525",Stranded,"$62,620",-,-,"$62,620",100%
"1,526",The Metropolitan Opera HD Live: Donizetti: Don Pasquale,"$62,424",-,-,"$62,424",100%
"1,527",King's Road,"$62,389",-,-,"$62,389",100%
"1,528",Kites The Remix,"$61,997","$41,783",67.4%,"$20,214",32.6%
"1,529",Cane Toads: The Conquest,"$61,450",-,-,"$61,450",100%
"1,530",Retornos,"$60,447",-,-,"$60,447",100%
"1,531",My Burning Heart,"$60,267",-,-,"$60,267",100%
"1,532",Detour 2010 Re-release,"$59,795",-,-,"$59,795",100%
"1,533",Furcht & Zittern,"$59,785",-,-,"$59,785",100%
"1,534",Solstorm 2010 Re-release,"$59,571",-,-,"$59,571",100%
"1,535",Opium: Diary of a Madwoman,"$59,534",-,-,"$59,534",100%
"1,536",Mandrill,"$59,395",-,-,"$59,395",100%
"1,537",Orlando 2010 Re-release,"$58,198","$58,198",100%,-,-
"1,538",The Metropolitan Opera HD Live: Verdi: Simon Boccanegra,"$58,167",-,-,"$58,167",100%
"1,539",Followed by My Men,"$57,839",-,-,"$57,839",100%
"1,540",Eye Above Prague,"$57,694",-,-,"$57,694",100%
"1,541",Desautorizados,"$57,691",-,-,"$57,691",100%
"1,542",Princess Mononoke 2010 Re-release,"$57,095",-,-,"$57,095",100%
"1,543",The String 2010 Re-release,"$56,427",-,-,"$56,427",100%
"1,544",L'autre monde 2010 Re-release,"$55,772",-,-,"$55,772",100%
"1,545",As Good as Dead,"$55,618","$1,981",3.6%,"$53,637",96.4%
